log_hr,hr,se_log_hr,z,p_value,variable,model,cohort,n,n_events,hr_lower,hr_upper
-0.3574064074197069,0.6994881627812557,0.026262555508236713,-13.608972946582206,3.541861512507154e-42,ic_cfa,M3_Both,HRS,20543,8217,0.6643932796460242,0.7364368437498003
-0.2154052868960961,0.8062146257317442,0.015284301470948183,-14.0932372542854,4.179542203725171e-45,env_formative,M3_Both,HRS,20543,8217,0.782420845355895,0.8307319859916602
0.05757015856393566,1.0592595841790977,0.0014796279226745807,38.908537532781644,0,age,M3_Both,HRS,20543,8217,1.056192106566111,1.0623359706059714
0.04529414063135663,1.0463355844587752,0.023536652999281486,1.9244087352921142,0.05430337037715208,female,M3_Both,HRS,20543,8217,0.9991626515248253,1.0957356678953933
0.3126450408784981,1.3670362029272307,0.008700579941513967,35.933816249045975,9.059039414088046e-283,chronic_n,M3_Both,HRS,20543,8217,1.3439215961388613,1.390548366424649
-0.35753453318199757,0.6993985460684136,0.026262191802726906,-13.614040132966867,3.3045887779600276e-42,ic_cfa,M4_Interaction,HRS,20543,8217,0.6643086327645287,0.7363419683513253
-0.21522998489868214,0.8063559691545095,0.015289013387139111,-14.077427983661154,5.2278071543674286e-45,env_formative,M4_Interaction,HRS,20543,8217,0.7825507901475124,0.8308853012192887
-0.009695585574432678,0.9903512650782865,0.029945777461749336,-0.3237713760084255,0.7461111285030542,ic_env_cont,M4_Interaction,HRS,20543,8217,0.9338968279832215,1.0502183954947362
0.05759252268477237,1.0592832738533342,0.0014811712502099557,38.88309516985875,0,age,M4_Interaction,HRS,20543,8217,1.0562125326728138,1.062362942641799
0.04558695596413833,1.0466420124223534,0.023557190795565883,1.9351609603942699,0.052970546763953075,female,M4_Interaction,HRS,20543,8217,0.9994150331646803,1.0961006847162442
0.3126943616504408,1.367103627870744,0.008701852643786857,35.93422854312585,8.925713325168611e-283,chronic_n,M4_Interaction,HRS,20543,8217,1.3439845284551877,1.3906204199281949
0.3076670221437756,1.3602479810638723,0.0389413852932938,7.900772400019363,2.7718037633083157e-15,High IC / Low Env,M5_6group,HRS,20543,8217,1.2602900677504594,1.4681338981675602
0.14272919210671342,1.153417404830673,0.03523444154107469,4.050843034941431,5.1033434158238736e-5,Medium IC / High Env,M5_6group,HRS,20543,8217,1.0764511806090324,1.2358867115679404
0.46014036770703376,1.5842963534338361,0.0372849616909695,12.34117850303386,5.4354407672855e-35,Medium IC / Low Env,M5_6group,HRS,20543,8217,1.4726475610949907,1.7044098002901915
